CHR	POS	SNP	N	EFFECT_ALLELE	NON_EFFECT_ALLELE	EFFECT_ALLELE_FREQ	BETA	SE	r2	r2hat	P_VAL
11	91864846	rs660310	1467	2	4	0.429107	0.05367	0.03704	0.001432	0.991	0.1508
11	91865294	rs2509653	1467	3	1	0.429448	0.05358	0.037	0.001429	0.994	0.1511
11	91866454	rs527788	1467	1	3	0.452624	0.05675	0.03695	0.001608	0.974	0.1279
11	91869646	rs543704	1467	3	4	0.452624	0.05675	0.03695	0.001608	0.973	0.1279
11	91873237	rs648386	1467	1	2	0.426721	0.0525	0.03711	0.001364	0.988	0.1608
11	91874181	rs615011	1467	1	3	0.426721	0.0525	0.03711	0.001364	0.987	0.1608
11	91875658	rs651262	1467	2	4	0.43013	0.05473	0.03719	0.001476	0.973	0.1446
11	91876038	rs16917633	1467	2	1	0.0153374	-0.03986	0.1515	4.727e-05	0.665	0.7941
11	91876933	rs17600259	1467	3	1	0.0691888	-0.1167	0.0739	0.001699	0.883	0.1175
11	91880568	rs11019980	1467	2	4	0.0535106	-0.1284	0.08382	0.001599	0.758	0.1289
11	91882586	rs662857	1467	3	1	0.431834	0.05165	0.03713	0.001319	0.969	0.1679
11	91883800	rs659432	1467	2	4	0.453306	0.05429	0.03694	0.001472	0.967	0.1451
11	91887508	rs584749	1467	3	2	0.433197	0.05241	0.03716	0.001356	0.972	0.162
11	91890129	rs7941471	1467	2	1	0.453306	0.05429	0.03694	0.001472	0.967	0.1451
11	91891229	rs12800300	1467	3	1	0.0112474	0.3107	0.1759	0.002124	0.301	0.08003
11	91891812	rs632099	1467	4	2	0.476823	-0.02112	0.03655	0.0002279	0.996	0.5666
11	91892259	rs6483179	1467	1	3	0.433197	0.05027	0.03716	0.001248	0.972	0.1799
11	91892919	rs616887	1467	1	3	0.433197	0.05027	0.03716	0.001248	0.972	0.1799
11	91893161	rs605714	1467	4	2	0.477164	-0.02397	0.03652	0.000294	0.996	0.5151
11	91893312	rs12577239	1467	4	1	0.0149966	-0.004767	0.1531	6.615e-07	0.643	0.9754
11	91893446	rs517744	1467	4	2	0.433538	0.05136	0.03713	0.001305	0.971	0.1702
11	91893500	rs17528321	1467	3	1	0.0691888	-0.1038	0.07392	0.001344	0.864	0.1639
11	91896411	rs531430	1467	2	4	0.433538	0.05136	0.03713	0.001305	0.97	0.1702
11	91897351	rs561408	1467	3	4	0.433538	0.05136	0.03713	0.001305	0.941	0.1702
11	91898219	rs7114976	1467	4	3	0.0146558	0.05121	0.1548	7.466e-05	0.639	0.7429
11	91898735	rs484928	1467	2	4	0.476823	-0.02677	0.03645	0.0003681	0.999	0.4664
11	91899204	rs607995	1467	3	1	0.476823	-0.02677	0.03645	0.0003681	0.999	0.4664
11	91899754	rs605677	1467	4	2	0.453988	0.0525	0.03688	0.001381	0.96	0.1582
11	91900697	rs4753409	1467	4	1	0.0143149	0.06548	0.1566	0.0001193	0.624	0.6784
11	91901616	rs11019982	1467	4	2	0.0681663	-0.09751	0.07437	0.001172	0.748	0.1936
11	91901714	rs575766	1467	1	2	0.453647	0.05111	0.03696	0.001303	0.931	0.1705
11	91903213	rs520597	1467	2	1	0.434219	0.04571	0.03712	0.001034	0.941	0.222
11	91904070	rs11603472	1467	1	3	0.197682	-0.06719	0.04909	0.001277	0.539	0.1748
11	91905848	rs11019985	1467	2	4	0.040559	-0.1867	0.09467	0.002647	0.714	0.05068
11	91906777	rs4753063	1467	3	1	0.459782	0.06795	0.03637	0.002376	0.997	0.0641
11	91907341	rs566643	1467	1	2	0.459782	0.06795	0.03637	0.002376	0.995	0.0641
11	91907987	rs685307	1467	4	2	0.459782	0.06795	0.03637	0.002376	0.994	0.0641
11	91908101	rs674371	1467	2	4	0.459782	0.06795	0.03637	0.002376	0.994	0.0641
11	91909987	rs536417	1467	1	3	0.459441	0.0676	0.0364	0.002348	0.984	0.06569
11	91910559	rs642920	1467	3	1	0.458759	0.06612	0.03636	0.002251	0.992	0.07153
11	91911029	rs505471	1467	4	3	0.456374	0.06742	0.03637	0.00234	0.992	0.06615
11	91911458	rs501739	1467	3	1	0.454669	0.06936	0.03636	0.002477	0.992	0.05869
11	91911755	rs477616	1467	1	3	0.453306	0.07261	0.03633	0.00272	0.992	0.04759
11	91912298	rs614438	1467	3	4	0.452624	0.07395	0.03633	0.00282	0.992	0.04369
11	91914316	rs488486	1467	1	3	0.43013	-0.06378	0.03729	0.001993	0.984	0.08999
11	91915178	rs12285622	1467	1	2	0.430811	-0.06385	0.03732	0.001994	0.987	0.08992
11	91916764	rs2446188	1467	3	2	0.451261	0.07196	0.03645	0.002653	0.995	0.05042
11	91917074	rs659869	1467	3	1	0.451261	0.07196	0.03645	0.002653	0.996	0.05042
11	91917266	rs508900	1467	2	1	0.451261	0.07196	0.03645	0.002653	0.998	0.05042
11	91917980	rs628783	1467	1	3	0.451261	0.07196	0.03645	0.002653	1	0.05042
11	91918170	rs3911565	1467	2	4	0.117587	-0.03056	0.0561	0.0002024	0.995	0.5891
11	91918434	rs616596	1467	2	1	0.431152	-0.0619	0.03734	0.001872	0.998	0.1004
11	91919530	rs3996489	1467	2	3	0.117587	-0.03056	0.0561	0.0002024	1	0.5891
11	91919555	rs10830924	1467	1	3	0.431152	-0.0619	0.03734	0.001872	0.999	0.1004
11	91920558	rs525653	1467	4	3	0.451261	0.07196	0.03645	0.002653	0.999	0.05042
11	91920919	rs2508833	1467	3	2	0.451261	0.07196	0.03645	0.002653	0.999	0.05042
11	91922061	rs480939	1467	3	1	0.431152	-0.0619	0.03734	0.001872	0.999	0.1004
11	91922182	rs503268	1467	2	4	0.451261	0.07196	0.03645	0.002653	0.999	0.05042
11	91922690	rs3858363	1467	4	2	0.117928	-0.02634	0.05606	0.0001507	0.928	0.6413
11	91922707	rs3858364	1467	3	2	0.117587	-0.03056	0.0561	0.0002024	0.999	0.5891
11	91923132	rs533330	1467	2	3	0.451261	0.07196	0.03645	0.002653	0.999	0.05042
11	91925064	rs12273922	1467	1	3	0.117587	-0.03056	0.0561	0.0002024	0.999	0.5891
11	91925758	rs4114868	1467	1	3	0.117587	-0.03056	0.0561	0.0002024	0.999	0.5891
11	91925843	rs1186783	1467	4	3	0.451261	0.07196	0.03645	0.002653	0.999	0.05042
11	91926121	rs3858365	1467	4	2	0.117587	-0.03056	0.0561	0.0002024	0.999	0.5891
11	91927343	rs11019995	1467	3	1	0.117587	-0.03056	0.0561	0.0002024	0.999	0.5891
11	91929144	rs12293365	1467	2	4	0.391616	-0.03871	0.03777	0.0007167	0.952	0.3095
11	91929382	rs586699	1467	3	1	0.430811	-0.06267	0.03732	0.00192	0.999	0.09606
11	91929683	rs535791	1467	4	2	0.451261	0.07196	0.03645	0.002653	0.999	0.05042
11	91929695	rs585330	1467	3	1	0.430811	-0.06267	0.03732	0.00192	0.999	0.09606
11	91930025	rs538686	1467	1	3	0.451261	0.07196	0.03645	0.002653	1	0.05042
11	91930176	rs540359	1467	4	2	0.430811	-0.06267	0.03732	0.00192	0.999	0.09606
11	91930524	rs12287186	1467	4	2	0.391616	-0.03871	0.03777	0.0007167	0.951	0.3095
11	91930708	rs563608	1467	1	3	0.451261	0.07196	0.03645	0.002653	1	0.05042
11	91931151	rs570583	1467	3	1	0.430811	-0.06267	0.03732	0.00192	1	0.09606
11	91931282	rs675654	1467	1	4	0.430811	-0.06267	0.03732	0.00192	1	0.09606
11	91931327	rs664938	1467	2	4	0.451261	0.07196	0.03645	0.002653	1	0.05042
11	91931493	rs535201	1467	2	4	0.118269	-0.03228	0.05601	0.0002267	0.999	0.5676
11	91931636	rs485081	1467	3	4	0.451261	0.07196	0.03645	0.002653	1	0.05042
11	91932027	rs530483	1467	2	1	0.118269	-0.03228	0.05601	0.0002267	0.998	0.5676
11	91932948	rs1580205	1467	1	4	0.451261	0.07196	0.03645	0.002653	1	0.05042
11	91933160	rs1580204	1467	4	2	0.451261	0.07196	0.03645	0.002653	1	0.05042
11	91934897	rs551792	1467	4	2	0.118269	-0.03228	0.05601	0.0002267	0.997	0.5676
11	91935204	rs606010	1467	1	3	0.451261	0.07196	0.03645	0.002653	1	0.05042
11	91935561	rs12708326	1467	1	4	0.125085	-0.03656	0.05479	0.0003038	0.891	0.5082
11	91936044	rs602376	1467	2	4	0.43047	-0.06114	0.03736	0.001825	0.998	0.1048
11	91940930	rs1614393	1467	2	3	0.451261	0.07196	0.03645	0.002653	1	0.05042
11	91941063	rs2852859	1467	3	1	0.43047	-0.06114	0.03736	0.001825	0.998	0.1048
11	91941298	rs1791554	1467	1	2	0.43047	-0.06121	0.03736	0.001829	0.997	0.1044
11	91941534	rs607236	1467	2	3	0.451261	0.07196	0.03645	0.002653	1	0.05042
11	91941591	rs606841	1467	1	3	0.451261	0.07196	0.03645	0.002653	1	0.05042
11	91941946	rs605449	1467	4	2	0.451261	0.07196	0.03645	0.002653	1	0.05042
11	91942082	rs572241	1467	1	3	0.451261	0.07196	0.03645	0.002653	1	0.05042
11	91942662	rs591897	1467	1	3	0.451261	0.07196	0.03645	0.002653	1	0.05042
11	91943638	rs536617	1467	1	3	0.451261	0.07196	0.03645	0.002653	0.999	0.05042
11	91944366	rs11020009	1467	1	2	0.0354465	-0.2055	0.1006	0.002841	0.661	0.04288
11	91944428	rs11020010	1467	3	1	0.499659	-0.08429	0.03678	0.003572	0.909	0.02316
11	91945022	rs12363947	1467	1	4	0.423995	-0.06399	0.03748	0.001986	1	0.09056
11	91945429	rs656314	1467	4	2	0.125085	-0.02462	0.05496	0.000137	0.999	0.6568
11	91945808	rs551533	1467	1	3	0.125085	-0.02462	0.05496	0.000137	0.999	0.6568
11	91945958	rs654068	1467	3	1	0.125085	-0.02462	0.05496	0.000137	1	0.6568
11	91945977	rs654032	1467	1	3	0.125085	-0.02462	0.05496	0.000137	1	0.6568
11	91946130	rs527003	1467	4	2	0.125085	-0.02462	0.05496	0.000137	1	0.6568
11	91946276	rs1623581	1467	2	1	0.450579	0.07192	0.03651	0.002642	0.999	0.0509
11	91946739	rs521433	1467	1	4	0.125085	-0.02462	0.05496	0.000137	1	0.6568
11	91946782	rs521301	1467	4	2	0.125085	-0.02462	0.05496	0.000137	1	0.6568
11	91946801	rs639758	1467	3	1	0.125085	-0.02462	0.05496	0.000137	1	0.6568
11	91947327	rs568629	1467	1	3	0.125085	-0.02462	0.05496	0.000137	0.99	0.6568
11	91948039	rs562124	1467	3	1	0.125085	-0.02462	0.05496	0.000137	0.978	0.6568
11	91949227	rs491810	1467	1	2	0.125085	-0.02462	0.05496	0.000137	0.97	0.6568
11	91949435	rs688582	1467	4	1	0.125085	-0.02462	0.05496	0.000137	0.958	0.6568
11	91950067	rs520890	1467	2	4	0.125085	-0.02462	0.05496	0.000137	0.949	0.6568
11	91950442	rs7944711	1467	3	4	0.424335	-0.06432	0.03749	0.002005	0.939	0.08906
11	91951736	rs1945519	1467	4	2	0.424335	-0.06432	0.03749	0.002005	0.931	0.08906
11	91951887	rs1945520	1467	3	4	0.125085	-0.02462	0.05496	0.000137	0.919	0.6568
11	91952720	rs11020013	1467	3	1	0.424335	-0.06432	0.03749	0.002005	0.919	0.08906
11	91952980	rs514578	1467	4	3	0.125085	-0.02462	0.05496	0.000137	0.902	0.6568
11	91953156	rs502357	1467	4	2	0.125085	-0.02462	0.05496	0.000137	0.894	0.6568
11	91953442	rs540138	1467	2	3	0.125085	-0.02462	0.05496	0.000137	0.886	0.6568
11	91953494	rs540928	1467	1	3	0.125085	-0.02462	0.05496	0.000137	0.877	0.6568
11	91955514	rs11020015	1467	1	3	0.424335	-0.06432	0.03749	0.002005	0.889	0.08906
11	91955555	rs10830936	1467	3	1	0.427062	-0.06209	0.03759	0.001858	0.872	0.1016
11	91956091	rs12807100	1467	1	3	0.119632	-0.03651	0.05618	0.0002883	0.831	0.5192
11	91956447	rs1792351	1467	4	3	0.464213	0.04278	0.03749	0.0008882	0.653	0.2578
11	91957013	rs1013997	1467	3	1	0.148262	-0.01507	0.05214	5.698e-05	0.982	0.7745
11	91957395	rs10501793	1467	4	3	0.143831	-0.006796	0.05268	1.136e-05	0.998	0.8982
11	91957506	rs1622987	1467	1	3	0.343558	-0.05896	0.0391	0.001549	0.948	0.135
11	91958200	rs547079	1467	3	1	0.143831	-0.006796	0.05268	1.136e-05	0.996	0.8982
11	91958339	rs1792352	1467	1	3	0.343558	-0.05896	0.0391	0.001549	0.953	0.135
11	91958746	rs541822	1467	3	1	0.143831	-0.006796	0.05268	1.136e-05	0.995	0.8982
11	91958954	rs1674085	1467	3	2	0.343558	-0.05896	0.0391	0.001549	0.959	0.135
11	91960478	rs529911	1467	3	4	0.143831	-0.006796	0.05268	1.136e-05	0.993	0.8982
11	91963547	rs512164	1467	3	1	0.143831	-0.006796	0.05268	1.136e-05	0.992	0.8982
11	91964476	rs541556	1467	1	3	0.487048	-0.05602	0.03677	0.001582	0.981	0.131
11	91964998	rs1458311	1467	3	1	0.14349	-0.007981	0.05271	1.565e-05	0.991	0.8806
11	91965771	rs533105	1467	4	2	0.14349	-0.007981	0.05271	1.565e-05	0.991	0.8806
11	91967299	rs17532493	1467	4	2	0.0620314	0.09462	0.07636	0.001047	0.735	0.2192
11	91967444	rs2446186	1467	1	4	0.487048	-0.05602	0.03677	0.001582	0.995	0.131
11	91967526	rs522732	1467	1	3	0.487048	-0.05602	0.03677	0.001582	0.999	0.131
11	91967877	rs526296	1467	4	2	0.128153	-0.006751	0.05544	1.012e-05	0.986	0.9039
11	91969274	rs539194	1467	2	4	0.0974778	-0.003404	0.06225	2.041e-06	0.97	0.9568
11	91970246	rs547535	1467	3	1	0.487389	-0.05739	0.03674	0.001663	0.998	0.1215
11	91970438	rs120100	1467	1	3	0.48773	-0.06028	0.03671	0.001837	0.998	0.1036
11	91973486	rs517234	1467	2	4	0.488412	-0.06225	0.03666	0.001965	0.998	0.09231
11	91973718	rs519175	1467	1	3	0.472393	-0.05546	0.03673	0.001554	0.997	0.1345
11	91974810	rs512978	1467	1	2	0.488412	-0.06225	0.03666	0.001965	0.999	0.09231
11	91975719	rs579564	1467	1	3	0.488412	-0.06225	0.03666	0.001965	1	0.09231
11	91975760	rs579686	1467	3	1	0.488412	-0.06225	0.03666	0.001965	1	0.09231
11	91976669	rs499595	1467	4	2	0.128494	-0.009415	0.05539	1.972e-05	1	0.8661
11	91977895	rs494316	1467	2	1	0.488412	-0.06225	0.03666	0.001965	1	0.09231
11	91978316	rs2511283	1467	3	1	0.488412	-0.06225	0.03666	0.001965	1	0.09231
11	91979179	rs564722	1467	2	4	0.488412	-0.06225	0.03666	0.001965	1	0.09231
11	91979685	rs513064	1467	4	3	0.488412	-0.06225	0.03666	0.001965	1	0.09231
11	91979962	rs511203	1467	1	4	0.488412	-0.06225	0.03666	0.001965	1	0.09231
11	91980318	rs486365	1467	2	4	0.488412	-0.06225	0.03666	0.001965	1	0.09231
11	91980405	rs515494	1467	2	1	0.488412	-0.06225	0.03666	0.001965	1	0.09231
11	91980611	rs538547	1467	4	2	0.488412	-0.06225	0.03666	0.001965	1	0.09231
11	91981155	rs543160	1467	4	3	0.488412	-0.06225	0.03666	0.001965	1	0.09231
11	91981191	rs567489	1467	1	4	0.488412	-0.06225	0.03666	0.001965	1	0.09231
11	91981457	rs545888	1467	3	1	0.128494	-0.009415	0.05539	1.972e-05	0.998	0.8661
11	91984360	rs474727	1467	2	4	0.488412	-0.06225	0.03666	0.001965	1	0.09231
11	91984450	rs526330	1467	4	2	0.488412	-0.06225	0.03666	0.001965	1	0.09231
11	91984627	rs472686	1467	1	3	0.488412	-0.06225	0.03666	0.001965	1	0.09231
11	91984884	rs16917900	1467	1	3	0.0160191	-0.1095	0.1451	0.0003881	0.951	0.4545
11	91985152	rs12792935	1467	3	1	0.028289	-0.03342	0.1116	6.117e-05	0.821	0.7665
11	91985218	rs556632	1467	1	4	0.488412	-0.06225	0.03666	0.001965	1	0.09231
11	91985824	rs581134	1467	1	3	0.488412	-0.06225	0.03666	0.001965	1	0.09231
11	91986884	rs7480079	1467	4	2	0.488412	-0.06225	0.03666	0.001965	1	0.09231
11	91986920	rs4122087	1467	3	2	0.488412	-0.06225	0.03666	0.001965	1	0.09231
11	91987431	rs7112036	1467	1	3	0.488412	-0.06225	0.03666	0.001965	1	0.09231
11	91991023	rs12278239	1467	1	2	0.128153	-0.007154	0.05543	1.137e-05	0.998	0.8982
11	91991574	rs11020027	1467	4	2	0.488412	-0.06225	0.03666	0.001965	1	0.09231
11	91991859	rs3911561	1467	1	2	0.488412	-0.06225	0.03666	0.001965	1	0.09231
11	91992136	rs4753411	1467	1	3	0.488412	-0.06225	0.03666	0.001965	1	0.09231
11	91992501	rs567940	1467	1	4	0.488412	-0.06225	0.03666	0.001965	1	0.09231
11	91993290	rs519739	1467	1	3	0.488412	-0.06225	0.03666	0.001965	1	0.09231
11	91993585	rs522479	1467	4	2	0.488412	-0.06225	0.03666	0.001965	1	0.09231
11	91994200	rs492677	1467	4	2	0.488412	-0.06225	0.03666	0.001965	1	0.09231
11	91994635	rs552906	1467	3	4	0.488412	-0.06225	0.03666	0.001965	1	0.09231
11	91994827	rs554735	1467	2	3	0.488412	-0.06225	0.03666	0.001965	1	0.09231
11	91994900	rs520121	1467	3	1	0.488412	-0.06225	0.03666	0.001965	1	0.09231
11	91995445	rs581200	1467	1	3	0.488412	-0.06225	0.03666	0.001965	1	0.09231
11	91995638	rs3911562	1467	4	1	0.34424	-0.05918	0.03907	0.001564	0.998	0.1332
11	91996379	rs501125	1467	3	2	0.128153	-0.007154	0.05543	1.137e-05	0.999	0.8982
11	91997671	rs498807	1467	3	2	0.488412	-0.06225	0.03666	0.001965	1	0.09231
11	91998459	rs505423	1467	4	3	0.488412	-0.06225	0.03666	0.001965	1	0.09231
11	91999547	rs1458315	1467	2	1	0.34424	-0.05918	0.03907	0.001564	0.996	0.1332
11	92003768	rs493594	1467	2	1	0.488412	-0.06225	0.03666	0.001965	1	0.09231
11	92007158	rs1792344	1467	3	1	0.343558	-0.05954	0.0391	0.00158	0.977	0.1312
11	92014166	rs565656	1467	2	3	0.488412	-0.06225	0.03666	0.001965	1	0.09231
11	92015813	rs549286	1467	3	4	0.488412	-0.06225	0.03666	0.001965	1	0.09231
11	92016811	rs579428	1467	4	3	0.488412	-0.06225	0.03666	0.001965	1	0.09231
11	92017882	rs1791546	1467	4	1	0.490457	-0.05995	0.03665	0.001823	0.997	0.1049
11	92019133	rs1458321	1467	3	1	0.331288	-0.05339	0.03946	0.001248	0.932	0.1797
11	92022436	rs1674083	1467	1	3	0.133606	-0.02799	0.05447	0.0001803	0.995	0.6103
11	92023365	rs1350467	1467	2	3	0.134288	-0.02294	0.05423	0.0001221	1	0.6749
11	92023979	rs565709	1467	1	4	0.491138	-0.0657	0.0366	0.002195	1	0.07517
11	92030169	rs1791548	1467	4	2	0.340491	-0.05717	0.03913	0.001455	0.996	0.1474
11	92033824	rs3847523	1467	4	1	0.339809	-0.05739	0.03911	0.001468	0.996	0.1457
11	92035077	rs1792356	1467	1	3	0.49182	-0.06571	0.03655	0.002202	0.998	0.0747
11	92035120	rs515297	1467	3	1	0.491479	-0.06681	0.03652	0.002279	0.998	0.06978
11	92035889	rs487621	1467	1	3	0.491138	-0.06828	0.03654	0.002377	0.999	0.06405
11	92037059	rs565936	1467	3	1	0.491138	-0.06828	0.03654	0.002377	1	0.06405
11	92037870	rs1792357	1467	4	1	0.338446	-0.05677	0.03918	0.001431	0.998	0.1509
11	92038070	rs1791553	1467	1	3	0.491138	-0.06828	0.03654	0.002377	0.999	0.06405
11	92040150	rs572103	1467	2	4	0.489093	-0.07057	0.03655	0.002538	0.999	0.05566
11	92041329	rs507032	1467	2	3	0.489093	-0.07057	0.03655	0.002538	0.999	0.05566
11	92046510	rs574616	1467	3	1	0.136333	-0.02533	0.05401	0.0001501	0.997	0.6419
11	92047222	rs535888	1467	4	2	0.490798	-0.06809	0.03657	0.002361	0.998	0.06496
11	92049194	rs1791573	1467	4	2	0.488071	-0.06737	0.03658	0.00231	0.998	0.06792
11	92054143	rs504490	1467	1	3	0.488071	-0.06737	0.03658	0.00231	0.998	0.06792
11	92055542	rs480804	1467	4	2	0.488071	-0.06737	0.03658	0.00231	0.998	0.06792
11	92055907	rs11020039	1467	2	4	0.337764	-0.05324	0.03917	0.00126	0.998	0.1777
11	92056472	rs7936016	1467	3	1	0.141104	-0.02257	0.05564	0.0001123	0.495	0.6874
11	92056550	rs568578	1467	2	4	0.48773	-0.06906	0.03655	0.002431	0.963	0.06113
11	92056960	rs1458326	1467	3	1	0.337764	-0.05324	0.03917	0.00126	0.998	0.1777
11	92057249	rs490958	1467	3	1	0.133947	-0.03171	0.05427	0.000233	1	0.5623
11	92057772	rs528236	1467	4	2	0.488071	-0.06737	0.03658	0.00231	0.999	0.06792
11	92057900	rs573983	1467	2	4	0.488071	-0.06737	0.03658	0.00231	1	0.06792
11	92058252	rs571040	1467	3	2	0.133947	-0.03171	0.05427	0.000233	0.999	0.5623
11	92058805	rs498007	1467	1	2	0.488071	-0.06737	0.03658	0.00231	1	0.06792
11	92062909	rs1674086	1467	4	2	0.337764	-0.05562	0.03916	0.001375	0.991	0.1591
11	92067596	rs565103	1467	3	1	0.475119	-0.06348	0.0367	0.002038	0.99	0.08643
11	92067833	rs567038	1467	1	3	0.135992	-0.0167	0.0539	6.553e-05	1	0.7586
11	92070494	rs4122086	1467	1	3	0.0160191	-0.1095	0.1451	0.0003881	0.961	0.4545
11	92070845	rs531005	1467	1	3	0.47955	-0.06516	0.03665	0.002153	0.986	0.07801
11	92071334	rs1792337	1467	2	4	0.329925	-0.05659	0.03948	0.001401	0.981	0.1553
11	92071964	rs1792338	1467	1	3	0.490457	-0.06913	0.03664	0.002424	0.995	0.06149
11	92072197	rs2676173	1467	2	1	0.132243	-0.006674	0.0543	1.031e-05	0.959	0.903
11	92079279	rs1791549	1467	3	1	0.493524	-0.0655	0.03671	0.002168	0.996	0.07702
11	92082107	rs10501794	1467	4	2	0.0160191	-0.1095	0.1451	0.0003881	0.967	0.4545
11	92083057	rs17178	1467	4	2	0.133947	-0.01823	0.05411	7.748e-05	1	0.7383
11	92083573	rs1792361	1467	4	2	0.342195	-0.05938	0.03924	0.001561	1	0.1336
11	92083634	rs1792362	1467	1	3	0.494206	-0.06551	0.03681	0.002157	1	0.07777
11	92085110	rs1792363	1467	3	1	0.342195	-0.05938	0.03924	0.001561	1	0.1336
11	92086204	rs2676171	1467	4	2	0.135992	-0.01317	0.0539	4.073e-05	1	0.8086
11	92087013	rs1791552	1467	3	1	0.342195	-0.05938	0.03924	0.001561	1	0.1336
11	92087066	rs10501795	1467	4	3	0.0160191	-0.1095	0.1451	0.0003881	0.969	0.4545
11	92089015	rs1792366	1467	3	1	0.494206	-0.06551	0.03681	0.002157	1	0.07777
11	92089066	rs1792367	1467	2	4	0.342195	-0.05938	0.03924	0.001561	1	0.1336
11	92091661	rs1791560	1467	2	4	0.342195	-0.05938	0.03924	0.001561	1	0.1336
11	92092036	rs2852861	1467	3	1	0.105658	0.004265	0.05994	3.456e-06	0.884	0.9437
11	92092081	rs1792369	1467	1	4	0.342195	-0.05938	0.03924	0.001561	1	0.1336
11	92092804	rs10501796	1467	3	1	0.0160191	-0.1095	0.1451	0.0003881	0.968	0.4545
11	92093407	rs1791571	1467	4	2	0.342195	-0.05938	0.03924	0.001561	1	0.1336
11	92099968	rs1791569	1467	1	3	0.342195	-0.05938	0.03924	0.001561	1	0.1336
11	92100840	rs1792371	1467	2	4	0.495228	-0.06908	0.03688	0.002389	0.999	0.0634
11	92103764	rs2244078	1467	3	1	0.137014	-0.02014	0.05379	9.566e-05	1	0.7104
11	92104715	rs2852862	1467	3	1	0.153033	-0.03188	0.0512	0.0002645	0.999	0.537
11	92110236	rs11020043	1467	4	2	0.0170416	-0.03809	0.1383	5.174e-05	0.366	0.7848
11	92110327	rs2852400	1467	4	2	0.150988	-0.03654	0.05136	0.0003454	0.998	0.4805
11	92111272	rs2852401	1467	4	3	0.150988	-0.03654	0.05136	0.0003454	0.997	0.4805
11	92112856	rs2676167	1467	3	1	0.153033	-0.03188	0.0512	0.0002645	0.998	0.537
11	92113084	rs2852402	1467	4	2	0.150988	-0.03654	0.05136	0.0003454	0.997	0.4805
11	92113373	rs2852403	1467	1	3	0.150988	-0.03654	0.05136	0.0003454	0.997	0.4805
11	92114165	rs2251118	1467	3	1	0.137014	-0.02014	0.05379	9.566e-05	0.998	0.7104
11	92114584	rs3858366	1467	3	1	0.346285	-0.05535	0.0392	0.001359	0.995	0.1615
11	92115826	rs3019466	1467	4	2	0.134969	-0.02524	0.054	0.0001491	1	0.643
11	92116539	rs2676165	1467	3	1	0.499318	-0.0658	0.03693	0.002162	1	0.07743
11	92121362	rs2676164	1467	3	1	0.499659	-0.06615	0.03691	0.002188	1	0.07564
11	92122422	rs2634181	1467	1	3	0.151329	-0.03717	0.0512	0.0003596	0.994	0.4716
11	92123038	rs2676163	1467	4	1	0.0194274	-0.05958	0.1305	0.0001424	0.577	0.6506
11	92123104	rs2852406	1467	2	3	0.0194274	-0.05958	0.1305	0.0001424	0.556	0.6506
11	92125477	rs3901659	1467	3	1	0.346285	-0.05535	0.0392	0.001359	0.998	0.1615
11	92128423	rs2676161	1467	3	1	0.0163599	0.0002456	0.1468	1.911e-09	0.46	0.9987
11	92129035	rs10830942	1467	3	1	0.346626	-0.05461	0.03921	0.001322	0.998	0.1674
11	92130265	rs11020048	1467	3	1	0.346967	-0.05495	0.03922	0.001338	0.979	0.1649
11	92130371	rs17542636	1467	3	1	0.0214724	-0.1037	0.1267	0.0004567	0.41	0.4172
11	92130442	rs2511129	1467	4	1	0.146217	-0.02257	0.05261	0.0001257	0.967	0.6704
11	92130472	rs2511128	1467	3	1	0.499318	-0.0658	0.03693	0.002162	0.999	0.07743
11	92130620	rs2450944	1467	1	2	0.499318	-0.0658	0.03693	0.002162	0.999	0.07743
11	92131579	rs6483186	1467	1	3	0.152693	-0.03342	0.05136	0.0002888	0.998	0.5188
11	92132091	rs6483187	1467	3	1	0.149284	-0.03392	0.05177	0.0002929	0.969	0.5159
11	92132768	rs11020051	1467	4	3	0.152693	-0.03342	0.05136	0.0002888	0.998	0.5188
11	92133429	rs10765558	1467	1	3	0.152693	-0.03342	0.05136	0.0002888	0.999	0.5188
11	92135172	rs3912653	1467	1	3	0.346626	-0.05461	0.03921	0.001322	0.998	0.1674
11	92136004	rs4753414	1467	4	2	0.151329	-0.03075	0.05161	0.0002423	0.974	0.5545
11	92136208	rs2399545	1467	3	1	0.152693	-0.03342	0.05136	0.0002888	0.998	0.5188
11	92136819	rs10765559	1467	4	2	0.151329	-0.03075	0.05161	0.0002423	0.976	0.5545
11	92137045	rs17614825	1467	2	4	0.0811179	0.1009	0.06811	0.001497	0.991	0.1418
11	92137638	rs3847524	1467	2	3	0.499318	-0.0658	0.03693	0.002162	0.999	0.07743
11	92138698	rs3843601	1467	2	3	0.152693	-0.03342	0.05136	0.0002888	0.995	0.5188
11	92139243	rs3847525	1467	1	2	0.346626	-0.05461	0.03921	0.001322	0.996	0.1674
11	92139620	rs10466349	1467	4	2	0.152011	-0.02963	0.05169	0.0002243	0.996	0.5697
11	92144915	rs3858367	1467	3	1	0.152011	-0.02963	0.05169	0.0002243	0.996	0.5697
11	92150545	rs3847528	1467	1	3	0.345944	-0.0579	0.03931	0.001479	0.996	0.1442
11	92150738	rs12222931	1467	2	3	0.497955	-0.07068	0.03693	0.002494	0.998	0.05783
11	92151088	rs10765561	1467	2	4	0.497955	-0.07068	0.03693	0.002494	0.999	0.05783
11	92153333	rs2408870	1467	2	1	0.153033	-0.0404	0.05174	0.0004158	0.977	0.4388
